"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Kirilloff, Alex","666135","2024","178","115",0.201,0.217,-0.015999999999999986,0.384,0.418,-0.033999999999999975,0.282,0.309,-0.027000000000000024
"Rice, Ben","700250","2024","178","109",0.171,0.238,-0.06699999999999998,0.349,0.462,-0.11300000000000004,0.269,0.342,-0.07300000000000001
"Walker, Jordan","691023","2024","178","116",0.201,0.211,-0.009999999999999981,0.366,0.362,0.0040000000000000036,0.268,0.277,-0.009000000000000008
"Caminero, Junior","691406","2024","177","127",0.248,0.238,0.010000000000000009,0.424,0.405,0.01899999999999996,0.309,0.301,0.008000000000000007
"Wisdom, Patrick","621550","2024","174","101",0.171,0.184,-0.012999999999999984,0.392,0.419,-0.02699999999999997,0.271,0.288,-0.01699999999999996
"Hill, Derek","656537","2024","172","109",0.241,0.241,0,0.42,0.397,0.022999999999999965,0.296,0.294,0.0020000000000000018
"Loftin, Nick","679845","2024","171","127",0.189,0.226,-0.037000000000000005,0.236,0.306,-0.07,0.242,0.283,-0.04099999999999998
"Baty, Brett","683146","2024","171","112",0.229,0.211,0.018000000000000016,0.327,0.344,-0.01699999999999996,0.282,0.282,0
"Martínez, Angel","682657","2024","169","121",0.232,0.222,0.010000000000000009,0.338,0.303,0.03500000000000003,0.282,0.271,0.010999999999999954
"Tena, José","677588","2024","168","120",0.267,0.254,0.013000000000000012,0.354,0.415,-0.061,0.286,0.304,-0.018000000000000016
"Martini, Nick","605361","2024","163","111",0.212,0.214,-0.0020000000000000018,0.37,0.338,0.03199999999999997,0.279,0.275,0.0040000000000000036
"Carter, Evan","694497","2024","162","102",0.188,0.208,-0.01999999999999999,0.361,0.331,0.02999999999999997,0.278,0.281,-0.0030000000000000027
"Arias, Gabriel","672356","2024","161","101",0.222,0.221,0.0010000000000000009,0.353,0.367,-0.014000000000000012,0.263,0.274,-0.01100000000000001
"Smith, Pavin","656976","2024","158","109",0.27,0.29,-0.019999999999999962,0.547,0.528,0.019000000000000017,0.377,0.392,-0.015000000000000013
"McGuire, Reese","624512","2024","158","104",0.209,0.221,-0.01200000000000001,0.295,0.34,-0.04500000000000004,0.259,0.282,-0.022999999999999965
"Hilliard, Sam","656541","2024","158","88",0.239,0.215,0.023999999999999994,0.507,0.404,0.10299999999999998,0.342,0.297,0.04500000000000004
"Lee, Jung Hoo","808982","2024","158","134",0.262,0.278,-0.016000000000000014,0.331,0.404,-0.07300000000000001,0.284,0.319,-0.03500000000000003
"McCann, Kyle","668832","2024","157","81",0.236,0.185,0.05099999999999999,0.371,0.351,0.020000000000000018,0.304,0.275,0.02899999999999997
"Davis, J.D.","605204","2024","157","103",0.218,0.212,0.006000000000000005,0.338,0.348,-0.009999999999999953,0.282,0.284,-0.0020000000000000018
"Carpenter, Matt","572761","2024","157","88",0.234,0.212,0.02200000000000002,0.372,0.35,0.02200000000000002,0.303,0.287,0.016000000000000014
"Manzardo, Kyle","700932","2024","156","105",0.234,0.197,0.037000000000000005,0.421,0.378,0.04299999999999998,0.303,0.272,0.030999999999999972
"Matos, Luis","682641","2024","156","127",0.213,0.241,-0.027999999999999997,0.347,0.355,-0.008000000000000007,0.25,0.267,-0.017000000000000015
"Outman, James","681546","2024","156","81",0.147,0.198,-0.05100000000000002,0.265,0.319,-0.05399999999999999,0.242,0.282,-0.03999999999999998
"Wade, Tyler","642180","2024","156","113",0.217,0.243,-0.025999999999999995,0.239,0.309,-0.07,0.242,0.28,-0.038000000000000034
"Barnes, Austin","605131","2024","156","106",0.264,0.229,0.035,0.307,0.291,0.016000000000000014,0.289,0.269,0.019999999999999962
"Scott II, Victor","687363","2024","155","105",0.179,0.204,-0.024999999999999994,0.283,0.307,-0.02400000000000002,0.221,0.244,-0.022999999999999993
"Bryant, Kris","592178","2024","155","86",0.218,0.212,0.006000000000000005,0.301,0.317,-0.016000000000000014,0.287,0.291,-0.0040000000000000036
"Jackson, Alex","656577","2024","155","88",0.122,0.137,-0.015000000000000013,0.237,0.26,-0.02300000000000002,0.2,0.222,-0.021999999999999992
"Maile, Luke","571912","2024","154","85",0.178,0.176,0.0020000000000000018,0.252,0.25,0.0020000000000000018,0.241,0.24,0.0010000000000000009
"Edman, Tommy","669242","2024","153","111",0.237,0.217,0.01999999999999999,0.417,0.317,0.09999999999999998,0.307,0.267,0.03999999999999998
"Maldonado, Martín","455117","2024","147","87",0.119,0.16,-0.04100000000000001,0.23,0.288,-0.05799999999999997,0.181,0.222,-0.04100000000000001
"Bethancourt, Christian","542194","2024","147","105",0.209,0.219,-0.010000000000000009,0.367,0.362,0.0050000000000000044,0.263,0.268,-0.0050000000000000044
"Hedges, Austin","595978","2024","146","87",0.152,0.127,0.024999999999999994,0.22,0.178,0.04200000000000001,0.191,0.166,0.024999999999999994
"Aranda, Jonathan","666018","2024","143","97",0.234,0.258,-0.023999999999999994,0.43,0.519,-0.08900000000000002,0.32,0.363,-0.04299999999999998
"Monasterio, Andruw","655316","2024","142","85",0.208,0.21,-0.0020000000000000018,0.272,0.341,-0.069,0.266,0.291,-0.024999999999999967
"Mendick, Danny","664901","2024","141","98",0.197,0.207,-0.009999999999999981,0.318,0.329,-0.01100000000000001,0.247,0.257,-0.010000000000000009
"Nido, Tomás","621512","2024","140","100",0.192,0.217,-0.024999999999999994,0.315,0.41,-0.09499999999999997,0.231,0.282,-0.05099999999999996
"Hernaiz, Darell","687231","2024","135","96",0.192,0.228,-0.036000000000000004,0.242,0.283,-0.04099999999999998,0.23,0.271,-0.04100000000000001
"Blanco, Dairon","680118","2024","132","90",0.258,0.212,0.04600000000000001,0.392,0.369,0.02300000000000002,0.306,0.279,0.02699999999999997
"Crews, Dylan","686611","2024","132","94",0.218,0.253,-0.035,0.353,0.416,-0.063,0.283,0.324,-0.041000000000000036
"Mead, Curtis","678554","2024","132","93",0.238,0.239,-0.0010000000000000009,0.287,0.349,-0.062,0.255,0.279,-0.02400000000000002
"Chaparro, Andrés","665953","2024","132","97",0.215,0.226,-0.01100000000000001,0.413,0.393,0.019999999999999962,0.301,0.301,0
"Adams, Riley","656180","2024","130","83",0.224,0.222,0.0020000000000000018,0.336,0.345,-0.008999999999999952,0.275,0.284,-0.008999999999999952
"Torrens, Luis","620443","2024","130","91",0.229,0.259,-0.03,0.373,0.399,-0.026000000000000023,0.292,0.318,-0.026000000000000023
"McCray, Grant","687529","2024","130","68",0.202,0.195,0.007000000000000006,0.379,0.35,0.029000000000000026,0.266,0.254,0.01200000000000001
"Trout, Mike","545361","2024","126","82",0.22,0.272,-0.05200000000000002,0.541,0.591,-0.04999999999999993,0.365,0.406,-0.041000000000000036
"Casali, Curt","592200","2024","125","88",0.194,0.205,-0.010999999999999982,0.25,0.267,-0.017000000000000015,0.254,0.265,-0.01100000000000001
"Stefanic, Michael","683021","2024","124","91",0.218,0.205,0.013000000000000012,0.255,0.256,-0.0010000000000000009,0.258,0.253,0.0050000000000000044
"Harris, Brett","695391","2024","123","79",0.146,0.187,-0.04100000000000001,0.262,0.284,-0.021999999999999964,0.252,0.277,-0.025000000000000022
"Encarnacion-Strand, Christian","687952","2024","123","83",0.19,0.241,-0.05099999999999999,0.293,0.436,-0.14300000000000002,0.223,0.301,-0.07799999999999999
"Davis, Henry","680779","2024","122","62",0.144,0.156,-0.01200000000000001,0.212,0.227,-0.015000000000000013,0.213,0.226,-0.013000000000000012
"Baldwin, Brooks","681460","2024","121","84",0.211,0.216,-0.0050000000000000044,0.316,0.343,-0.027000000000000024,0.249,0.262,-0.013000000000000012
"Clemens, Kody","665019","2024","120","85",0.219,0.192,0.026999999999999996,0.447,0.346,0.10100000000000003,0.301,0.252,0.04899999999999999
"Abreu, José","547989","2024","120","86",0.124,0.162,-0.038000000000000006,0.195,0.241,-0.045999999999999985,0.164,0.199,-0.035
"Encarnacion, Jerar","666464","2024","119","80",0.248,0.275,-0.027000000000000024,0.425,0.501,-0.07600000000000001,0.301,0.348,-0.046999999999999986
"Sweeney, Trey","700242","2024","119","79",0.218,0.211,0.007000000000000006,0.373,0.411,-0.03799999999999998,0.279,0.298,-0.01899999999999996
"Cooper, Garrett","643265","2024","116","72",0.206,0.26,-0.05400000000000002,0.299,0.41,-0.11099999999999999,0.253,0.32,-0.067
"Herrera, Jose","645444","2024","114","78",0.227,0.214,0.013000000000000012,0.32,0.269,0.05099999999999999,0.271,0.251,0.020000000000000018
"Kjerstad, Heston","677008","2024","114","66",0.253,0.214,0.03900000000000001,0.394,0.35,0.04400000000000004,0.327,0.295,0.03200000000000003
"Grissom, Vaughn","687093","2024","114","82",0.19,0.255,-0.065,0.219,0.338,-0.11900000000000002,0.213,0.288,-0.07499999999999998
"Schmitt, Casey","669477","2024","113","83",0.252,0.245,0.007000000000000006,0.477,0.444,0.032999999999999974,0.323,0.308,0.015000000000000013
"Call, Alex","669743","2024","113","80",0.343,0.244,0.09900000000000003,0.525,0.368,0.15700000000000003,0.412,0.317,0.09499999999999997
"Florial, Estevan","664314","2024","111","58",0.173,0.167,0.005999999999999978,0.367,0.283,0.08400000000000002,0.277,0.247,0.030000000000000027
"Noda, Ryan","676116","2024","111","59",0.137,0.157,-0.01999999999999999,0.211,0.261,-0.05000000000000002,0.223,0.249,-0.025999999999999995
"Urías, Luis","649966","2024","109","60",0.191,0.206,-0.014999999999999986,0.394,0.4,-0.006000000000000005,0.309,0.318,-0.009000000000000008
"Ramos, Bryan","682868","2024","108","78",0.202,0.231,-0.028999999999999998,0.333,0.358,-0.024999999999999967,0.257,0.283,-0.025999999999999968
"Myers, Dane","667472","2024","108","61",0.263,0.235,0.028000000000000025,0.442,0.4,0.04199999999999998,0.335,0.317,0.018000000000000016
"Bouchard, Sean","656248","2024","108","61",0.187,0.167,0.01999999999999999,0.297,0.281,0.01599999999999996,0.266,0.258,0.008000000000000007
"Kavadas, Niko","694359","2024","106","52",0.183,0.185,-0.0020000000000000018,0.333,0.371,-0.03799999999999998,0.278,0.292,-0.013999999999999957
"Mastrobuoni, Miles","670156","2024","106","82",0.194,0.264,-0.07,0.224,0.36,-0.13599999999999998,0.214,0.296,-0.08199999999999999
"Story, Trevor","596115","2024","106","61",0.255,0.193,0.062,0.394,0.29,0.10400000000000004,0.318,0.255,0.063
"Allen, Nick","669397","2024","105","80",0.175,0.203,-0.028000000000000025,0.247,0.247,0,0.207,0.221,-0.014000000000000012
"Dunn, Oliver","686554","2024","104","56",0.221,0.208,0.013000000000000012,0.316,0.319,-0.0030000000000000027,0.266,0.264,0.0020000000000000018
"Wilson, Jacob","805779","2024","103","84",0.25,0.266,-0.016000000000000014,0.315,0.311,0.0040000000000000036,0.281,0.288,-0.006999999999999951
"Thomas, Alek","677950","2024","103","79",0.189,0.278,-0.08900000000000002,0.358,0.447,-0.08900000000000002,0.262,0.338,-0.07600000000000001
"Gamel, Ben","592325","2024","99","57",0.247,0.259,-0.01200000000000001,0.333,0.37,-0.03699999999999998,0.327,0.344,-0.01699999999999996
"Wilson, Weston","642215","2024","98","60",0.284,0.224,0.05999999999999997,0.489,0.418,0.07100000000000001,0.358,0.313,0.044999999999999984
"Schunk, Aaron","668845","2024","98","63",0.234,0.205,0.029000000000000026,0.33,0.306,0.02400000000000002,0.257,0.235,0.02200000000000002
"Gomes, Yan","543228","2024","96","57",0.154,0.212,-0.057999999999999996,0.242,0.364,-0.122,0.184,0.26,-0.07600000000000001
"Sánchez, Ali","645305","2024","96","67",0.167,0.177,-0.009999999999999981,0.19,0.255,-0.065,0.184,0.213,-0.028999999999999998
"Williams, Alika","675961","2024","96","70",0.207,0.226,-0.019000000000000017,0.299,0.305,-0.006000000000000005,0.237,0.25,-0.013000000000000012
"Barnhart, Tucker","571466","2024","96","52",0.173,0.166,0.0069999999999999785,0.21,0.217,-0.007000000000000006,0.239,0.24,-0.0010000000000000009
"Sanó, Miguel","593934","2024","95","48",0.205,0.241,-0.036000000000000004,0.313,0.377,-0.064,0.275,0.311,-0.035999999999999976
"Jung, Jace","690291","2024","94","50",0.241,0.219,0.021999999999999992,0.304,0.288,0.016000000000000014,0.308,0.294,0.014000000000000012
"Madrigal, Nick","663611","2024","94","77",0.221,0.242,-0.02099999999999999,0.256,0.288,-0.03199999999999997,0.245,0.268,-0.02300000000000002
"Dalbec, Bobby","666915","2024","93","41",0.133,0.118,0.015000000000000013,0.193,0.169,0.023999999999999994,0.194,0.18,0.014000000000000012
"Knizner, Andrew","668800","2024","93","69",0.167,0.232,-0.065,0.211,0.323,-0.11200000000000002,0.174,0.247,-0.07300000000000001
"Lukes, Nathan","664770","2024","91","72",0.303,0.284,0.019000000000000017,0.447,0.388,0.059,0.351,0.326,0.024999999999999967
"Cabbage, Trey","663550","2024","91","52",0.209,0.195,0.013999999999999985,0.337,0.353,-0.01599999999999996,0.258,0.26,-0.0020000000000000018
"Conine, Griffin","665052","2024","89","54",0.268,0.219,0.049000000000000016,0.451,0.373,0.07800000000000001,0.337,0.289,0.04800000000000004
"Short, Zack","670097","2024","88","49",0.129,0.169,-0.04000000000000001,0.171,0.251,-0.07999999999999999,0.228,0.271,-0.04300000000000001
"Del Castillo, Adrian","680728","2024","87","52",0.313,0.216,0.097,0.525,0.389,0.136,0.384,0.293,0.09100000000000003
"Dingler, Dillon","693307","2024","87","54",0.167,0.241,-0.07399999999999998,0.31,0.378,-0.068,0.217,0.281,-0.06400000000000003
"Rivas, Leo","660844","2024","86","51",0.233,0.245,-0.011999999999999983,0.274,0.315,-0.04099999999999998,0.282,0.303,-0.02100000000000002
"Sogard, Nick","686765","2024","86","54",0.273,0.278,-0.0050000000000000044,0.325,0.361,-0.035999999999999976,0.289,0.307,-0.018000000000000016
"Wagner, Will","695238","2024","86","66",0.305,0.32,-0.015000000000000013,0.451,0.484,-0.032999999999999974,0.342,0.362,-0.019999999999999962
"Baddoo, Akil","668731","2024","82","47",0.137,0.197,-0.06,0.301,0.397,-0.09600000000000003,0.23,0.296,-0.06599999999999998
"Bae, Ji Hwan","678225","2024","81","51",0.189,0.217,-0.027999999999999997,0.216,0.338,-0.12200000000000003,0.213,0.274,-0.061000000000000026
"Luciano, Marco","682617","2024","81","48",0.211,0.24,-0.028999999999999998,0.303,0.356,-0.05299999999999999,0.248,0.285,-0.03699999999999998
"Crawford, Brandon","543063","2024","80","45",0.169,0.206,-0.03699999999999998,0.282,0.305,-0.02300000000000002,0.248,0.274,-0.026000000000000023
"Fermín, José","665877","2024","79","60",0.155,0.195,-0.04000000000000001,0.197,0.238,-0.04099999999999998,0.207,0.24,-0.033
"Vogelbach, Daniel","596129","2024","79","53",0.186,0.272,-0.08600000000000002,0.3,0.465,-0.16500000000000004,0.262,0.359,-0.09699999999999998
"Azocar, José","640492","2024","79","55",0.219,0.231,-0.01200000000000001,0.247,0.304,-0.056999999999999995,0.235,0.263,-0.028000000000000025
"Palacios, Joshua","641943","2024","78","55",0.224,0.265,-0.04100000000000001,0.343,0.39,-0.046999999999999986,0.307,0.343,-0.03600000000000003
"Nuñez, Nasim","683083","2024","78","51",0.246,0.184,0.062,0.262,0.223,0.03900000000000001,0.3,0.265,0.034999999999999976
"Robinson, Chuckie","642020","2024","76","50",0.129,0.172,-0.04299999999999998,0.129,0.213,-0.08399999999999999,0.159,0.21,-0.05099999999999999
"DeLoach, Zach","676113","2024","75","46",0.209,0.213,-0.0040000000000000036,0.328,0.268,0.06,0.279,0.263,0.016000000000000014
"Madris, Bligh","676632","2024","75","48",0.269,0.227,0.04200000000000001,0.358,0.362,-0.0040000000000000036,0.301,0.286,0.015000000000000013
"Berti, Jon","542932","2024","74","53",0.273,0.274,-0.0010000000000000009,0.318,0.335,-0.017000000000000015,0.3,0.307,-0.007000000000000006
"Wagaman, Eric","676572","2024","74","55",0.25,0.268,-0.018000000000000016,0.403,0.413,-0.009999999999999953,0.29,0.303,-0.013000000000000012
"Johnson, Bryce","669369","2024","73","54",0.206,0.257,-0.05100000000000002,0.238,0.306,-0.068,0.243,0.29,-0.046999999999999986
"Amaya, Jacob","676070","2024","72","40",0.176,0.179,-0.0030000000000000027,0.191,0.223,-0.032,0.19,0.203,-0.013000000000000012
"Serven, Brian","661531","2024","71","42",0.159,0.171,-0.01200000000000001,0.222,0.262,-0.04000000000000001,0.217,0.237,-0.01999999999999999
"López, Jack","605346","2024","71","43",0.254,0.177,0.07700000000000001,0.343,0.235,0.10800000000000004,0.277,0.201,0.07600000000000001
"Bliss, Ryan","669208","2024","71","43",0.222,0.217,0.0050000000000000044,0.397,0.426,-0.02899999999999997,0.3,0.31,-0.010000000000000009
"Haase, Eric","606992","2024","69","38",0.273,0.226,0.047000000000000014,0.515,0.467,0.04799999999999999,0.35,0.309,0.04099999999999998
"Narváez, Omar","553882","2024","69","54",0.154,0.176,-0.021999999999999992,0.185,0.232,-0.047000000000000014,0.171,0.198,-0.026999999999999996
"Hurtubise, Jacob","674441","2024","68","41",0.185,0.191,-0.006000000000000005,0.241,0.25,-0.009000000000000008,0.253,0.265,-0.01200000000000001
"Shewmake, Braden","669699","2024","67","56",0.125,0.173,-0.04799999999999999,0.203,0.247,-0.043999999999999984,0.144,0.189,-0.04500000000000001
"Trejo, Alan","676701","2024","67","49",0.143,0.184,-0.04100000000000001,0.143,0.242,-0.099,0.152,0.208,-0.055999999999999994
"Domínguez, Jasson","691176","2024","67","37",0.179,0.205,-0.025999999999999995,0.304,0.336,-0.03200000000000003,0.285,0.308,-0.02300000000000002
"Clase, Jonatan","682729","2024","66","44",0.246,0.169,0.07699999999999999,0.328,0.242,0.08600000000000002,0.283,0.216,0.06699999999999998
"Kreidler, Ryan","668952","2024","65","40",0.119,0.17,-0.05100000000000002,0.169,0.251,-0.08199999999999999,0.177,0.23,-0.05300000000000002
"Ruiz, Esteury","665923","2024","65","39",0.2,0.181,0.019000000000000017,0.382,0.339,0.04299999999999998,0.281,0.28,0.0010000000000000009
"Gurriel, Yuli","493329","2024","65","41",0.241,0.255,-0.014000000000000012,0.296,0.33,-0.03400000000000003,0.289,0.318,-0.029000000000000026
"Dezenzo, Zach","701305","2024","65","40",0.242,0.222,0.01999999999999999,0.371,0.435,-0.064,0.283,0.297,-0.014000000000000012
"Reyes, Pablo","622569","2024","64","41",0.183,0.211,-0.027999999999999997,0.217,0.301,-0.08399999999999999,0.207,0.251,-0.04400000000000001
"Hicks, Aaron","543305","2024","63","34",0.14,0.192,-0.05199999999999999,0.193,0.272,-0.07900000000000001,0.196,0.249,-0.05299999999999999
"Dahl, David","621311","2024","62","38",0.207,0.202,0.004999999999999977,0.397,0.38,0.017000000000000015,0.273,0.266,0.007000000000000006
"Millas, Drew","686452","2024","62","41",0.246,0.225,0.02099999999999999,0.316,0.309,0.007000000000000006,0.28,0.27,0.010000000000000009
"Ford, Mike","645801","2024","62","45",0.15,0.206,-0.055999999999999994,0.233,0.297,-0.06399999999999997,0.18,0.233,-0.05300000000000002
"Walsh, Jared","665120","2024","60","32",0.226,0.242,-0.015999999999999986,0.321,0.403,-0.08200000000000002,0.289,0.326,-0.03700000000000003
"Paris, Kyren","677347","2024","59","34",0.118,0.181,-0.063,0.216,0.31,-0.094,0.207,0.269,-0.06200000000000003
"Hensley, David","682073","2024","58","35",0.212,0.153,0.059,0.288,0.216,0.07199999999999998,0.265,0.218,0.047000000000000014
"Tucker, Cole","657061","2024","57","34",0.18,0.196,-0.016000000000000014,0.3,0.266,0.033999999999999975,0.25,0.254,-0.0040000000000000036
"Rosario, Eguy","666703","2024","57","34",0.245,0.196,0.04899999999999999,0.528,0.392,0.136,0.345,0.274,0.07099999999999995
"Black, Tyler","672012","2024","57","32",0.204,0.191,0.012999999999999984,0.245,0.232,0.012999999999999984,0.265,0.256,0.009000000000000008
"McCoy, Mason","669200","2024","57","33",0.204,0.202,0.001999999999999974,0.245,0.24,0.0050000000000000044,0.241,0.241,0
"Marchán, Rafael","665561","2024","56","44",0.294,0.335,-0.041000000000000036,0.549,0.515,0.03400000000000003,0.382,0.39,-0.008000000000000007
"Tromp, Chadwick","644433","2024","54","36",0.25,0.245,0.0050000000000000044,0.365,0.329,0.035999999999999976,0.266,0.253,0.013000000000000012
"Romo, Drew","691011","2024","53","33",0.176,0.148,0.027999999999999997,0.235,0.202,0.032999999999999974,0.197,0.173,0.02400000000000002
"Saggese, Thomas","695336","2024","52","35",0.204,0.201,0.002999999999999975,0.306,0.31,-0.0040000000000000036,0.247,0.247,0
"Williams, Luke","663897","2024","52","34",0.196,0.166,0.03,0.261,0.263,-0.0020000000000000018,0.246,0.233,0.012999999999999984
"García, Avisaíl","541645","2024","51","37",0.24,0.251,-0.01100000000000001,0.38,0.407,-0.02699999999999997,0.274,0.294,-0.019999999999999962
"Hinds, Rece","677956","2024","51","30",0.261,0.247,0.014000000000000012,0.717,0.608,0.10899999999999999,0.433,0.388,0.044999999999999984
"Shenton, Austin","668853","2024","50","28",0.214,0.2,0.013999999999999985,0.405,0.295,0.11000000000000004,0.33,0.288,0.04200000000000004
"Pinto, René","650907","2024","49","26",0.214,0.188,0.025999999999999995,0.429,0.469,-0.03999999999999998,0.31,0.329,-0.019000000000000017
"Baker, Luken","663609","2024","49","31",0.175,0.188,-0.013000000000000012,0.4,0.332,0.068,0.294,0.29,0.0040000000000000036
"Cook, Billy","695257","2024","49","30",0.224,0.228,-0.0040000000000000036,0.449,0.436,0.013000000000000012,0.285,0.283,0.0020000000000000018
"Locklear, Tyler","682988","2024","49","25",0.156,0.148,0.008000000000000007,0.311,0.269,0.04199999999999998,0.238,0.22,0.017999999999999988
"Vilade, Ryan","668723","2024","49","35",0.178,0.226,-0.048000000000000015,0.244,0.304,-0.06,0.2,0.245,-0.044999999999999984
"Wendzel, Davis","673995","2024","49","35",0.128,0.197,-0.069,0.234,0.371,-0.13699999999999998,0.176,0.261,-0.08500000000000002
"Westbrook, Jamie","642197","2024","48","28",0.15,0.222,-0.07200000000000001,0.35,0.419,-0.069,0.252,0.314,-0.062
"Bote, David","623520","2024","48","33",0.304,0.251,0.05299999999999999,0.391,0.348,0.04300000000000004,0.317,0.278,0.03899999999999998
"Campero, Gustavo","672569","2024","48","38",0.239,0.233,0.005999999999999978,0.348,0.303,0.044999999999999984,0.271,0.255,0.016000000000000014
"Jones, Jahmai","663330","2024","47","27",0.238,0.192,0.045999999999999985,0.381,0.322,0.059,0.302,0.263,0.03899999999999998
"Mayo, Coby","691723","2024","46","19",0.098,0.17,-0.07200000000000001,0.098,0.204,-0.10599999999999998,0.152,0.222,-0.07
"Whitcomb, Shay","694376","2024","46","33",0.22,0.281,-0.061000000000000026,0.293,0.421,-0.128,0.272,0.345,-0.07299999999999995
"Berroa, Steward","672642","2024","45","23",0.189,0.143,0.04600000000000001,0.216,0.186,0.03,0.268,0.241,0.027000000000000024
"Moncada, Yoán","660162","2024","45","29",0.275,0.264,0.01100000000000001,0.4,0.342,0.057999999999999996,0.333,0.312,0.02100000000000002
"Foscue, Justin","679822","2024","44","24",0.048,0.103,-0.05499999999999999,0.071,0.145,-0.074,0.08,0.134,-0.054000000000000006
"Zavala, Seby","664874","2024","43","24",0.154,0.178,-0.023999999999999994,0.282,0.351,-0.069,0.221,0.256,-0.035
"Yorke, Nick","694377","2024","42","26",0.216,0.283,-0.06699999999999998,0.378,0.508,-0.13,0.289,0.377,-0.08800000000000002
"White, Eli","642201","2024","42","27",0.282,0.204,0.07799999999999999,0.436,0.328,0.10799999999999998,0.335,0.263,0.07200000000000001
"Acuña, Luisangel","682668","2024","40","33",0.308,0.267,0.04099999999999998,0.641,0.428,0.21300000000000002,0.406,0.309,0.09700000000000003
"Pereda, Jhonny","640902","2024","40","29",0.231,0.232,-0.0010000000000000009,0.231,0.313,-0.08199999999999999,0.216,0.249,-0.033
"Ornelas, Jonathan","680716","2024","40","25",0.216,0.228,-0.01200000000000001,0.27,0.277,-0.007000000000000006,0.235,0.244,-0.009000000000000008
"Rodríguez, Johnathan","671286","2024","40","17",0.129,0.134,-0.0050000000000000044,0.161,0.158,0.0030000000000000027,0.253,0.257,-0.0040000000000000036
"Alvarez, Armando","669137","2024","39","29",0.243,0.266,-0.02300000000000002,0.27,0.342,-0.07200000000000001,0.248,0.286,-0.03799999999999998
"Remillard, Zach","621545","2024","39","24",0.242,0.227,0.014999999999999986,0.333,0.322,0.01100000000000001,0.305,0.301,0.0040000000000000036
"Murphy, Tom","608596","2024","38","20",0.118,0.151,-0.033,0.235,0.316,-0.08100000000000002,0.206,0.25,-0.04400000000000001
"Sabol, Blake","666165","2024","38","23",0.313,0.244,0.069,0.375,0.39,-0.015000000000000013,0.352,0.328,0.023999999999999966
"Adams, Jordyn","677941","2024","38","23",0.229,0.254,-0.024999999999999994,0.314,0.384,-0.07,0.271,0.309,-0.03799999999999998
"Colás, Oscar","693049","2024","38","23",0.273,0.249,0.02400000000000002,0.273,0.289,-0.01599999999999996,0.3,0.297,0.0030000000000000027
"Driscoll, Logan","686482","2024","37","30",0.171,0.23,-0.059,0.257,0.357,-0.09999999999999998,0.193,0.265,-0.07200000000000001
"Wendle, Joey","621563","2024","37","27",0.222,0.221,0.0010000000000000009,0.25,0.285,-0.034999999999999976,0.219,0.236,-0.016999999999999987
"Villar, David","681584","2024","37","23",0.257,0.223,0.034,0.457,0.433,0.02400000000000002,0.305,0.319,-0.014000000000000012
"Amador, Adael","691182","2024","36","29",0.171,0.244,-0.07299999999999998,0.2,0.331,-0.131,0.176,0.264,-0.08800000000000002
"Sanoja, Javier","691594","2024","36","31",0.229,0.22,0.009000000000000008,0.286,0.274,0.011999999999999955,0.236,0.229,0.0069999999999999785
"Wall, Forrest","657088","2024","35","24",0.25,0.192,0.057999999999999996,0.25,0.253,-0.0030000000000000027,0.261,0.236,0.025000000000000022
"Díaz, Aledmys","649557","2024","34","24",0.091,0.197,-0.10600000000000001,0.091,0.237,-0.146,0.098,0.205,-0.10699999999999998
"Goodrum, Niko","592348","2024","33","20",0.103,0.169,-0.06600000000000002,0.103,0.25,-0.14700000000000002,0.147,0.229,-0.08200000000000002
"Alvarez Jr., Nacho","805373","2024","32","20",0.1,0.175,-0.07499999999999998,0.1,0.226,-0.126,0.128,0.209,-0.08099999999999999
"Blankenhorn, Travis","663905","2024","32","22",0.129,0.172,-0.04299999999999998,0.161,0.243,-0.08199999999999999,0.143,0.197,-0.05400000000000002
"Pauley, Graham","688363","2024","32","17",0.125,0.173,-0.04799999999999999,0.313,0.323,-0.010000000000000009,0.183,0.213,-0.03
"Salazar, César","663967","2024","32","22",0.32,0.323,-0.0030000000000000027,0.4,0.379,0.02100000000000002,0.343,0.34,0.0030000000000000027
"Gray, Tristan","656484","2024","31","12",0.107,0.17,-0.06300000000000001,0.143,0.192,-0.049000000000000016,0.164,0.21,-0.045999999999999985
"De Los Santos, Luis","665782","2024","31","19",0.172,0.184,-0.01200000000000001,0.241,0.229,0.011999999999999983,0.211,0.215,-0.0040000000000000036
"Vosler, Jason","613564","2024","30","19",0.179,0.233,-0.05400000000000002,0.286,0.416,-0.13,0.229,0.303,-0.07399999999999998
"Dunn, Blake","694362","2024","29","15",0.154,0.154,0,0.308,0.282,0.026000000000000023,0.247,0.238,0.009000000000000008
"Brooks, Trenton","670092","2024","29","19",0.12,0.176,-0.055999999999999994,0.12,0.277,-0.15700000000000003,0.186,0.263,-0.07700000000000001
"Leblanc, Charles","641779","2024","28","12",0.19,0.211,-0.02099999999999999,0.476,0.454,0.021999999999999964,0.382,0.383,-0.0010000000000000009
"Wiemer, Joey","686894","2024","28","17",0.154,0.183,-0.028999999999999998,0.154,0.301,-0.147,0.175,0.245,-0.07
